"Area","MTU","Biomass - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"CTA|ES","21.07.2025 19:45 - 21.07.2025 20:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 20:00 - 21.07.2025 20:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 20:15 - 21.07.2025 20:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 20:30 - 21.07.2025 20:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 20:45 - 21.07.2025 21:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 21:00 - 21.07.2025 21:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 21:15 - 21.07.2025 21:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 21:30 - 21.07.2025 21:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 21:45 - 21.07.2025 22:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 22:00 - 21.07.2025 22:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 22:15 - 21.07.2025 22:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 22:30 - 21.07.2025 22:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 22:45 - 21.07.2025 23:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 23:00 - 21.07.2025 23:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 23:15 - 21.07.2025 23:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 23:30 - 21.07.2025 23:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","21.07.2025 23:45 - 22.07.2025 00:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 00:00 - 22.07.2025 00:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 00:15 - 22.07.2025 00:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 00:30 - 22.07.2025 00:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 00:45 - 22.07.2025 01:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 01:00 - 22.07.2025 01:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 01:15 - 22.07.2025 01:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 01:30 - 22.07.2025 01:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 01:45 - 22.07.2025 02:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 02:00 - 22.07.2025 02:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 02:15 - 22.07.2025 02:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 02:30 - 22.07.2025 02:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 02:45 - 22.07.2025 03:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 03:00 - 22.07.2025 03:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 03:15 - 22.07.2025 03:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 03:30 - 22.07.2025 03:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 03:45 - 22.07.2025 04:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 04:00 - 22.07.2025 04:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 04:15 - 22.07.2025 04:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 04:30 - 22.07.2025 04:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 04:45 - 22.07.2025 05:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 05:00 - 22.07.2025 05:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 05:15 - 22.07.2025 05:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 05:30 - 22.07.2025 05:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 05:45 - 22.07.2025 06:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 06:00 - 22.07.2025 06:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 06:15 - 22.07.2025 06:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 06:30 - 22.07.2025 06:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 06:45 - 22.07.2025 07:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 07:00 - 22.07.2025 07:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 07:15 - 22.07.2025 07:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 07:30 - 22.07.2025 07:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 07:45 - 22.07.2025 08:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 08:00 - 22.07.2025 08:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 08:15 - 22.07.2025 08:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 08:30 - 22.07.2025 08:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 08:45 - 22.07.2025 09:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 09:00 - 22.07.2025 09:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 09:15 - 22.07.2025 09:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 09:30 - 22.07.2025 09:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 09:45 - 22.07.2025 10:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 10:00 - 22.07.2025 10:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 10:15 - 22.07.2025 10:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 10:30 - 22.07.2025 10:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 10:45 - 22.07.2025 11:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 11:00 - 22.07.2025 11:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 11:15 - 22.07.2025 11:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 11:30 - 22.07.2025 11:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 11:45 - 22.07.2025 12:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 12:00 - 22.07.2025 12:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 12:15 - 22.07.2025 12:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 12:30 - 22.07.2025 12:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 12:45 - 22.07.2025 13:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 13:00 - 22.07.2025 13:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 13:15 - 22.07.2025 13:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 13:30 - 22.07.2025 13:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 13:45 - 22.07.2025 14:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 14:00 - 22.07.2025 14:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 14:15 - 22.07.2025 14:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 14:30 - 22.07.2025 14:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 14:45 - 22.07.2025 15:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 15:00 - 22.07.2025 15:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 15:15 - 22.07.2025 15:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 15:30 - 22.07.2025 15:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 15:45 - 22.07.2025 16:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 16:00 - 22.07.2025 16:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 16:15 - 22.07.2025 16:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 16:30 - 22.07.2025 16:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 16:45 - 22.07.2025 17:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 17:00 - 22.07.2025 17:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 17:15 - 22.07.2025 17:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 17:30 - 22.07.2025 17:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 17:45 - 22.07.2025 18:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 18:00 - 22.07.2025 18:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 18:15 - 22.07.2025 18:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 18:30 - 22.07.2025 18:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 18:45 - 22.07.2025 19:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 19:00 - 22.07.2025 19:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 19:15 - 22.07.2025 19:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 19:30 - 22.07.2025 19:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 19:45 - 22.07.2025 20:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 20:00 - 22.07.2025 20:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 20:15 - 22.07.2025 20:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 20:30 - 22.07.2025 20:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 20:45 - 22.07.2025 21:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 21:00 - 22.07.2025 21:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 21:15 - 22.07.2025 21:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 21:30 - 22.07.2025 21:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 21:45 - 22.07.2025 22:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 22:00 - 22.07.2025 22:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 22:15 - 22.07.2025 22:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 22:30 - 22.07.2025 22:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 22:45 - 22.07.2025 23:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 23:00 - 22.07.2025 23:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 23:15 - 22.07.2025 23:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 23:30 - 22.07.2025 23:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","22.07.2025 23:45 - 23.07.2025 00:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 00:00 - 23.07.2025 00:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 00:15 - 23.07.2025 00:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 00:30 - 23.07.2025 00:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 00:45 - 23.07.2025 01:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 01:00 - 23.07.2025 01:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 01:15 - 23.07.2025 01:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 01:30 - 23.07.2025 01:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 01:45 - 23.07.2025 02:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 02:00 - 23.07.2025 02:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 02:15 - 23.07.2025 02:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 02:30 - 23.07.2025 02:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 02:45 - 23.07.2025 03:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 03:00 - 23.07.2025 03:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 03:15 - 23.07.2025 03:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 03:30 - 23.07.2025 03:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 03:45 - 23.07.2025 04:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 04:00 - 23.07.2025 04:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 04:15 - 23.07.2025 04:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 04:30 - 23.07.2025 04:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 04:45 - 23.07.2025 05:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 05:00 - 23.07.2025 05:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 05:15 - 23.07.2025 05:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 05:30 - 23.07.2025 05:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 05:45 - 23.07.2025 06:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 06:00 - 23.07.2025 06:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 06:15 - 23.07.2025 06:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 06:30 - 23.07.2025 06:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 06:45 - 23.07.2025 07:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 07:00 - 23.07.2025 07:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 07:15 - 23.07.2025 07:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 07:30 - 23.07.2025 07:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 07:45 - 23.07.2025 08:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 08:00 - 23.07.2025 08:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 08:15 - 23.07.2025 08:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 08:30 - 23.07.2025 08:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 08:45 - 23.07.2025 09:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 09:00 - 23.07.2025 09:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 09:15 - 23.07.2025 09:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 09:30 - 23.07.2025 09:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 09:45 - 23.07.2025 10:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 10:00 - 23.07.2025 10:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 10:15 - 23.07.2025 10:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 10:30 - 23.07.2025 10:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 10:45 - 23.07.2025 11:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 11:00 - 23.07.2025 11:15 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 11:15 - 23.07.2025 11:30 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 11:30 - 23.07.2025 11:45 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTA|ES","23.07.2025 11:45 - 23.07.2025 12:00 (CET/CEST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
